T:2.880	nS:9702	nE:112	nI:114	nP:0	nR:71	nF:1	node:[7204]	I -> R
T:2.883	nS:9702	nE:112	nI:113	nP:0	nR:72	nF:1	node:[5294]	I -> R
T:2.887	nS:9702	nE:112	nI:112	nP:0	nR:73	nF:1	node:[5101]	S -> E
T:2.893	nS:9701	nE:113	nI:112	nP:0	nR:73	nF:1	node:[9300]	E -> I
T:2.894	nS:9701	nE:112	nI:113	nP:0	nR:73	nF:1	node:[8095]	E -> I
T:2.914	nS:9701	nE:111	nI:114	nP:0	nR:73	nF:1	node:[9554]	S -> E
T:2.940	nS:9700	nE:112	nI:114	nP:0	nR:73	nF:1	node:[8700]	E -> I
T:2.946	nS:9700	nE:111	nI:115	nP:0	nR:73	nF:1	node:[9661]	I -> R
T:2.952	nS:9700	nE:111	nI:114	nP:0	nR:74	nF:1	node:[1235]	E -> I
T:2.958	nS:9700	nE:110	nI:115	nP:0	nR:74	nF:1	node:[1931]	S -> E
T:2.963	nS:9699	nE:111	nI:115	nP:0	nR:74	nF:1	node:[4648]	S -> E
T:2.963	nS:9698	nE:112	nI:115	nP:0	nR:74	nF:1	node:[4540]	S -> E
T:2.968	nS:9697	nE:113	nI:115	nP:0	nR:74	nF:1	node:[8383]	E -> I
T:2.974	nS:9697	nE:112	nI:116	nP:0	nR:74	nF:1	node:[4811]	S -> E
T:2.975	nS:9696	nE:113	nI:116	nP:0	nR:74	nF:1	node:[3038]	S -> E
T:2.982	nS:9695	nE:114	nI:116	nP:0	nR:74	nF:1	node:[6654]	S -> E
T:2.997	nS:9694	nE:115	nI:116	nP:0	nR:74	nF:1	node:[8734]	I -> R
T:3.004	nS:9694	nE:115	nI:115	nP:0	nR:75	nF:1	node:[7486]	S -> E
T:3.006	nS:9693	nE:116	nI:115	nP:0	nR:75	nF:1	node:[6109]	S -> E
T:3.007	nS:9692	nE:117	nI:115	nP:0	nR:75	nF:1	node:[7376]	E -> I
T:3.015	nS:9692	nE:116	nI:116	nP:0	nR:75	nF:1	node:[6109]	E -> I
T:3.018	nS:9692	nE:115	nI:117	nP:0	nR:75	nF:1	node:[9536]	S -> E
T:3.041	nS:9691	nE:116	nI:117	nP:0	nR:75	nF:1	node:[9480]	S -> E
T:3.042	nS:9690	nE:117	nI:117	nP:0	nR:75	nF:1	node:[8343]	I -> R
T:3.050	nS:9690	nE:117	nI:116	nP:0	nR:76	nF:1	node:[5453]	S -> E
T:3.051	nS:9689	nE:118	nI:116	nP:0	nR:76	nF:1	node:[8393]	I -> R
T:3.059	nS:9689	nE:118	nI:115	nP:0	nR:77	nF:1	node:[1913]	I -> R
T:3.067	nS:9689	nE:118	nI:114	nP:0	nR:78	nF:1	node:[2957]	I -> R
T:3.070	nS:9689	nE:118	nI:113	nP:0	nR:79	nF:1	node:[172]	S -> E
T:3.091	nS:9688	nE:119	nI:113	nP:0	nR:79	nF:1	node:[3507]	E -> I
